inventory_id,product_id,warehouse_id,inventory_date,opening_stock,received_quantity,sold_quantity,closing_stock,damaged_quantity
85599,P0107,W09,2026-03-31,905,188,9,1075,9
85600,P0107,W10,2026-03-31,748,59,33,773,1
85601,P0107,W11,2026-03-31,937,231,0,1165,3
85602,P0107,W12,2026-03-31,479,337,62,748,6
85603,P0107,W13,2026-03-31,712,418,14,1115,1
85604,P0107,W14,2026-03-31,560,427,41,940,6
85605,P0107,W15,2026-03-31,648,206,14,837,3
85606,P0108,W01,2026-03-31,240,104,15,329,0
85607,P0108,W02,2026-03-31,263,219,7,468,7
85608,P0108,W03,2026-03-31,329,134,6,455,2
85609,P0108,W04,2026-03-31,395,55,26,424,0
85610,P0108,W05,2026-03-31,261,183,15,427,2
85611,P0108,W06,2026-03-31,339,142,11,469,1
85612,P0108,W07,2026-03-31,432,125,7,546,4
85613,P0108,W08,2026-03-31,353,39,11,0,0
85614,P0108,W09,2026-03-31,188,101,19,268,2
85615,P0108,W10,2026-03-31,369,124,21,472,0
85616,P0108,W11,2026-03-31,464,137,0,600,1
85617,P0108,W12,2026-03-31,481,157,8,630,0
85618,P0108,W13,2026-03-31,310,127,15,421,1
85619,P0108,W14,2026-03-31,305,169,4,469,1
85620,P0108,W15,2026-03-31,205,223,0,426,2
85621,P0109,W01,2026-03-31,790,164,31,922,1
85622,P0109,W02,2026-03-31,403,53,72,383,1
85623,P0109,W03,2026-03-31,595,310,7,890,8
85624,P0109,W04,2026-03-31,944,51,27,968,0
85625,P0109,W05,2026-03-31,628,243,39,832,0
85626,P0109,W06,2026-03-31,785,301,10,1589,7
85627,P0109,W07,2026-03-31,770,142,59,852,1
85628,P0109,W08,2026-03-31,324,102,0,423,3
85629,P0109,W09,2026-03-31,587,215,13,2279,2
85630,P0109,W10,2026-03-31,438,118,6,549,1
85631,P0109,W11,2026-03-31,330,41,1,369,1
85632,P0109,W12,2026-03-31,560,33,10,583,0
85633,P0109,W13,2026-03-31,492,74,13,552,1
85634,P0109,W14,2026-03-31,560,230,25,762,3
85635,P0109,W15,2026-03-31,694,200,13,877,4
85636,P0110,W01,2026-03-31,274,132,0,403,3
85637,P0110,W02,2026-03-31,136,101,22,213,2
85638,P0110,W03,2026-03-31,236,185,2,418,1
85639,P0110,W04,2026-03-31,327,84,14,394,3
85640,P0110,W05,2026-03-31,389,86,0,475,0
85641,P0110,W06,2026-03-31,303,263,16,541,9
85642,P0110,W07,2026-03-31,196,95,6,284,1
85643,P0110,W08,2026-03-31,192,83,6,267,2
85644,P0110,W09,2026-03-31,126,202,6,318,4
85645,P0110,W10,2026-03-31,438,123,20,540,1
85646,P0110,W11,2026-03-31,242,88,13,313,4
85647,P0110,W12,2026-03-31,268,55,12,310,1
85648,P0110,W13,2026-03-31,265,90,0,355,0
85649,P0110,W14,2026-03-31,171,63,0,231,3
85650,P0110,W15,2026-03-31,332,79,19,390,2
85651,P0111,W01,2026-03-31,721,16,19,718,0
85652,P0111,W02,2026-03-31,761,500,63,1196,2
85653,P0111,W03,2026-03-31,702,157,7,851,1
85654,P0111,W04,2026-03-31,700,265,33,924,8
85655,P0111,W05,2026-03-31,683,306,0,982,7
85656,P0111,W06,2026-03-31,742,194,45,0,7
85657,P0111,W07,2026-03-31,756,169,48,876,1
85658,P0111,W08,2026-03-31,367,265,0,2357,6
85659,P0111,W09,2026-03-31,842,366,61,1142,5
85660,P0111,W10,2026-03-31,341,217,44,510,4
85661,P0111,W11,2026-03-31,785,372,19,1133,5
85662,P0111,W12,2026-03-31,497,65,0,560,2
85663,P0111,W13,2026-03-31,930,274,31,1167,6
85664,P0111,W14,2026-03-31,440,248,76,608,4
85665,P0111,W15,2026-03-31,830,413,24,1215,4
85666,P0112,W01,2026-03-31,69,57,7,116,3
85667,P0112,W02,2026-03-31,106,65,0,170,1
85668,P0112,W03,2026-03-31,58,39,0,97,0
85669,P0112,W04,2026-03-31,96,28,3,121,0
85670,P0112,W05,2026-03-31,98,20,5,113,0
85671,P0112,W06,2026-03-31,101,40,9,130,2
85672,P0112,W07,2026-03-31,70,36,3,103,0
85673,P0112,W08,2026-03-31,117,51,1,163,4
85674,P0112,W09,2026-03-31,95,25,2,118,0
85675,P0112,W10,2026-03-31,113,14,8,119,0
85676,P0112,W11,2026-03-31,95,37,0,132,0
85677,P0112,W12,2026-03-31,111,56,2,164,1
85678,P0112,W13,2026-03-31,120,34,0,152,2
85679,P0112,W14,2026-03-31,28,33,0,60,1
85680,P0112,W15,2026-03-31,102,49,9,142,0
85681,P0113,W01,2026-03-31,387,115,38,463,1
85682,P0113,W02,2026-03-31,949,304,104,1142,7
85683,P0113,W03,2026-03-31,739,402,54,1076,11
85684,P0113,W04,2026-03-31,1183,500,7,1661,15
85685,P0113,W05,2026-03-31,1335,260,28,1564,3
85686,P0113,W06,2026-03-31,506,286,66,724,2
85687,P0113,W07,2026-03-31,507,36,83,0,0
85688,P0113,W08,2026-03-31,484,307,40,747,4
85689,P0113,W09,2026-03-31,923,566,0,1481,8
85690,P0113,W10,2026-03-31,638,420,8,1048,2
85691,P0113,W11,2026-03-31,900,205,56,1048,1
85692,P0113,W12,2026-03-31,1016,507,0,1520,3
85693,P0113,W13,2026-03-31,1094,599,0,1686,7
85694,P0113,W14,2026-03-31,1002,597,67,1518,14
85695,P0113,W15,2026-03-31,852,350,0,1199,3
85696,P0114,W01,2026-03-31,319,65,0,383,1
85697,P0114,W02,2026-03-31,279,102,5,375,1
85698,P0114,W03,2026-03-31,207,104,1,310,0
85699,P0114,W04,2026-03-31,177,98,0,272,3
85700,P0114,W05,2026-03-31,181,89,5,263,2
85701,P0114,W06,2026-03-31,239,59,4,294,0
85702,P0114,W07,2026-03-31,264,178,16,418,8
85703,P0114,W08,2026-03-31,267,149,0,414,2
85704,P0114,W09,2026-03-31,103,98,16,183,2
85705,P0114,W10,2026-03-31,163,90,5,246,2
85706,P0114,W11,2026-03-31,136,120,12,0,0
85707,P0114,W12,2026-03-31,243,126,0,368,1
85708,P0114,W13,2026-03-31,229,168,0,394,3
85709,P0114,W14,2026-03-31,266,120,0,384,2
85710,P0114,W15,2026-03-31,226,129,1,353,1
85711,P0115,W01,2026-03-31,467,248,25,690,0
85712,P0115,W02,2026-03-31,494,201,0,693,2
85713,P0115,W03,2026-03-31,598,234,23,0,8
85714,P0115,W04,2026-03-31,658,158,11,800,5
85715,P0115,W05,2026-03-31,469,177,18,623,5
85716,P0115,W06,2026-03-31,220,235,27,420,8
85717,P0115,W07,2026-03-31,576,173,20,729,0
85718,P0115,W08,2026-03-31,347,167,11,502,1
85719,P0115,W09,2026-03-31,546,185,0,728,3
85720,P0115,W10,2026-03-31,373,289,18,640,4
85721,P0115,W11,2026-03-31,283,410,19,662,12
85722,P0115,W12,2026-03-31,394,67,23,436,2
85723,P0115,W13,2026-03-31,432,169,0,594,7
85724,P0115,W14,2026-03-31,430,335,0,757,8
85725,P0115,W15,2026-03-31,372,262,1,631,2
85726,P0116,W01,2026-03-31,249,91,26,313,1
85727,P0116,W02,2026-03-31,296,45,13,325,3
85728,P0116,W03,2026-03-31,181,168,2,347,0
85729,P0116,W04,2026-03-31,185,70,1,254,0
85730,P0116,W05,2026-03-31,337,219,13,538,5
85731,P0116,W06,2026-03-31,248,59,3,301,3
85732,P0116,W07,2026-03-31,209,162,6,362,3
85733,P0116,W08,2026-03-31,271,104,14,359,2
85734,P0116,W09,2026-03-31,360,111,16,452,3
85735,P0116,W10,2026-03-31,233,141,5,791,1
85736,P0116,W11,2026-03-31,320,124,16,987,1
85737,P0116,W12,2026-03-31,171,147,6,307,5
85738,P0116,W13,2026-03-31,235,95,27,301,2
85739,P0116,W14,2026-03-31,251,138,0,385,4
85740,P0116,W15,2026-03-31,403,72,6,468,1
85741,P0117,W01,2026-03-31,422,359,0,776,5
85742,P0117,W02,2026-03-31,353,84,3,433,1
85743,P0117,W03,2026-03-31,429,217,31,610,5
85744,P0117,W04,2026-03-31,430,227,3,653,1
85745,P0117,W05,2026-03-31,409,287,15,677,4
85746,P0117,W06,2026-03-31,318,302,0,614,6
85747,P0117,W07,2026-03-31,292,116,0,407,1
85748,P0117,W08,2026-03-31,348,23,9,1347,0
85749,P0117,W09,2026-03-31,615,132,4,742,1
85750,P0117,W10,2026-03-31,273,188,8,450,3
85751,P0117,W11,2026-03-31,301,118,33,384,2
85752,P0117,W12,2026-03-31,381,292,4,658,11
85753,P0117,W13,2026-03-31,276,200,41,430,5
85754,P0117,W14,2026-03-31,563,94,17,639,1
85755,P0117,W15,2026-03-31,379,199,24,554,0
85756,P0118,W01,2026-03-31,720,251,56,909,6
85757,P0118,W02,2026-03-31,780,265,63,973,9
85758,P0118,W03,2026-03-31,1236,114,9,1341,0
85759,P0118,W04,2026-03-31,960,409,0,1366,3
85760,P0118,W05,2026-03-31,336,491,42,774,11
85761,P0118,W06,2026-03-31,897,552,66,1370,13
85762,P0118,W07,2026-03-31,556,378,108,809,17
85763,P0118,W08,2026-03-31,1374,229,6,1592,5
85764,P0118,W09,2026-03-31,545,121,33,633,0
85765,P0118,W10,2026-03-31,1208,319,0,1524,3
85766,P0118,W11,2026-03-31,734,364,41,1054,3
85767,P0118,W12,2026-03-31,1116,323,4,1427,8
85768,P0118,W13,2026-03-31,1024,510,63,1460,11
85769,P0118,W14,2026-03-31,365,105,46,420,4
85770,P0118,W15,2026-03-31,426,446,39,826,7
85771,P0119,W01,2026-03-31,138,47,0,185,0
85772,P0119,W02,2026-03-31,75,32,1,106,0
85773,P0119,W03,2026-03-31,99,71,6,164,0
85774,P0119,W04,2026-03-31,180,61,9,228,4
85775,P0119,W05,2026-03-31,152,59,7,202,2
85776,P0119,W06,2026-03-31,183,72,10,242,3
85777,P0119,W07,2026-03-31,198,45,5,237,1
85778,P0119,W08,2026-03-31,203,61,0,263,1
85779,P0119,W09,2026-03-31,148,54,3,198,1
85780,P0119,W10,2026-03-31,175,104,3,275,1
85781,P0119,W11,2026-03-31,169,88,2,252,3
85782,P0119,W12,2026-03-31,157,98,2,249,4
85783,P0119,W13,2026-03-31,113,40,12,140,1
85784,P0119,W14,2026-03-31,178,44,0,222,0
85785,P0119,W15,2026-03-31,173,113,7,276,3
85786,P0120,W01,2026-03-31,565,88,52,599,2
85787,P0120,W02,2026-03-31,428,272,42,651,7
85788,P0120,W03,2026-03-31,796,442,34,1194,10
85789,P0120,W04,2026-03-31,779,296,40,3376,12
85790,P0120,W05,2026-03-31,490,511,12,977,12
85791,P0120,W06,2026-03-31,571,220,33,749,9
85792,P0120,W07,2026-03-31,691,178,0,865,4
85793,P0120,W08,2026-03-31,798,220,13,1000,5
85794,P0120,W09,2026-03-31,802,274,25,1051,0
85795,P0120,W10,2026-03-31,464,245,0,705,4
85796,P0120,W11,2026-03-31,575,419,10,1718,7
85797,P0120,W12,2026-03-31,716,106,23,797,2
85798,P0120,W13,2026-03-31,617,162,12,766,1
85799,P0120,W14,2026-03-31,375,161,16,518,2
85800,P0120,W15,2026-03-31,473,271,37,704,3
85801,P0121,W01,2026-03-31,818,563,0,1376,5
85802,P0121,W02,2026-03-31,657,416,31,1040,2
85803,P0121,W03,2026-03-31,1348,520,50,1810,8
85804,P0121,W04,2026-03-31,1167,34,6,1194,1
85805,P0121,W05,2026-03-31,1143,534,2,1662,13
85806,P0121,W06,2026-03-31,1419,319,11,1725,2
85807,P0121,W07,2026-03-31,747,184,63,863,5
85808,P0121,W08,2026-03-31,1047,453,46,1447,7
85809,P0121,W09,2026-03-31,806,322,45,1080,3
85810,P0121,W10,2026-03-31,1007,421,45,1377,6
85811,P0121,W11,2026-03-31,856,200,25,1028,3
85812,P0121,W12,2026-03-31,461,33,36,458,0
85813,P0121,W13,2026-03-31,771,260,30,997,4
85814,P0121,W14,2026-03-31,1491,242,16,1711,6
85815,P0121,W15,2026-03-31,935,600,82,1445,8
85816,P0122,W01,2026-03-31,200,43,9,234,0
85817,P0122,W02,2026-03-31,64,57,4,116,1
85818,P0122,W03,2026-03-31,165,17,2,179,1
85819,P0122,W04,2026-03-31,186,61,17,229,1
85820,P0122,W05,2026-03-31,312,63,2,366,7
85821,P0122,W06,2026-03-31,240,35,14,260,1
85822,P0122,W07,2026-03-31,210,2,9,203,0
85823,P0122,W08,2026-03-31,247,147,15,0,2
85824,P0122,W09,2026-03-31,172,14,0,186,0
85825,P0122,W10,2026-03-31,191,47,0,236,2
85826,P0122,W11,2026-03-31,235,111,9,335,2
85827,P0122,W12,2026-03-31,270,146,12,400,4
85828,P0122,W13,2026-03-31,274,61,12,322,1
85829,P0122,W14,2026-03-31,370,128,16,479,3
85830,P0122,W15,2026-03-31,209,117,17,304,5
85831,P0123,W01,2026-03-31,342,338,11,664,5
85832,P0123,W02,2026-03-31,345,391,38,687,11
85833,P0123,W03,2026-03-31,606,164,0,766,4
85834,P0123,W04,2026-03-31,956,239,14,1180,1
85835,P0123,W05,2026-03-31,620,362,13,0,6
85836,P0123,W06,2026-03-31,322,364,31,646,9
85837,P0123,W07,2026-03-31,530,243,18,750,5
85838,P0123,W08,2026-03-31,520,323,28,808,7
85839,P0123,W09,2026-03-31,544,243,0,781,6
85840,P0123,W10,2026-03-31,763,60,11,811,1
85841,P0123,W11,2026-03-31,195,357,0,550,2
85842,P0123,W12,2026-03-31,320,366,28,653,5
85843,P0123,W13,2026-03-31,795,235,7,1021,2
85844,P0123,W14,2026-03-31,865,27,15,3113,0
85845,P0123,W15,2026-03-31,770,122,19,871,2
85846,P0124,W01,2026-03-31,44,7,1,50,0
85847,P0124,W02,2026-03-31,59,20,5,74,0
85848,P0124,W03,2026-03-31,34,24,0,58,0
85849,P0124,W04,2026-03-31,36,24,0,60,0
85850,P0124,W05,2026-03-31,58,26,3,80,1
85851,P0124,W06,2026-03-31,67,17,2,82,0
85852,P0124,W07,2026-03-31,35,36,2,69,0
85853,P0124,W08,2026-03-31,49,16,0,65,0
85854,P0124,W09,2026-03-31,67,28,0,93,2
85855,P0124,W10,2026-03-31,34,14,2,46,0
85856,P0124,W11,2026-03-31,41,11,1,51,0
85857,P0124,W12,2026-03-31,53,22,1,74,0
85858,P0124,W13,2026-03-31,50,8,1,57,0
85859,P0124,W14,2026-03-31,35,26,2,59,0
85860,P0124,W15,2026-03-31,61,23,4,80,0
85861,P0125,W01,2026-03-31,268,198,8,456,2
85862,P0125,W02,2026-03-31,272,111,19,364,0
85863,P0125,W03,2026-03-31,374,58,9,421,2
85864,P0125,W04,2026-03-31,403,51,12,441,1
85865,P0125,W05,2026-03-31,370,227,0,596,1
85866,P0125,W06,2026-03-31,92,36,17,110,1
85867,P0125,W07,2026-03-31,422,137,5,551,3
85868,P0125,W08,2026-03-31,275,105,5,375,0
85869,P0125,W09,2026-03-31,343,65,14,394,0
85870,P0125,W10,2026-03-31,433,213,15,629,2
85871,P0125,W11,2026-03-31,428,102,31,499,0
85872,P0125,W12,2026-03-31,328,43,18,351,2
85873,P0125,W13,2026-03-31,329,135,11,447,6
85874,P0125,W14,2026-03-31,329,79,16,392,0
85875,P0125,W15,2026-03-31,339,178,13,501,3
85876,P0126,W01,2026-03-31,475,170,1,643,1
85877,P0126,W02,2026-03-31,360,334,32,658,4
85878,P0126,W03,2026-03-31,550,604,41,1104,9
85879,P0126,W04,2026-03-31,720,572,18,1246,28
85880,P0126,W05,2026-03-31,427,359,13,767,6
85881,P0126,W06,2026-03-31,641,136,14,761,2
85882,P0126,W07,2026-03-31,894,46,14,926,0
85883,P0126,W08,2026-03-31,845,593,9,1423,6
85884,P0126,W09,2026-03-31,1014,270,43,1239,2
85885,P0126,W10,2026-03-31,670,195,0,859,6
85886,P0126,W11,2026-03-31,208,512,49,657,14
85887,P0126,W12,2026-03-31,882,422,0,1297,7
85888,P0126,W13,2026-03-31,895,186,41,1039,1
85889,P0126,W14,2026-03-31,564,251,55,757,3
85890,P0126,W15,2026-03-31,966,447,0,1406,7
85891,P0127,W01,2026-03-31,316,151,0,467,0
85892,P0127,W02,2026-03-31,285,33,8,310,0
85893,P0127,W03,2026-03-31,439,0,9,430,0
85894,P0127,W04,2026-03-31,111,2,8,105,0
85895,P0127,W05,2026-03-31,308,124,22,408,2
85896,P0127,W06,2026-03-31,457,103,17,542,1
85897,P0127,W07,2026-03-31,349,106,10,441,4
85898,P0127,W08,2026-03-31,298,169,23,444,0
85899,P0127,W09,2026-03-31,231,156,0,384,3
85900,P0127,W10,2026-03-31,253,119,0,1224,0
85901,P0127,W11,2026-03-31,174,74,6,1323,2
85902,P0127,W12,2026-03-31,329,107,0,436,0
85903,P0127,W13,2026-03-31,262,198,23,429,8
85904,P0127,W14,2026-03-31,291,154,6,0,2
85905,P0127,W15,2026-03-31,97,224,2,315,4
85906,P0128,W01,2026-03-31,182,54,8,227,1
85907,P0128,W02,2026-03-31,129,36,0,163,2
85908,P0128,W03,2026-03-31,158,32,16,174,0
85909,P0128,W04,2026-03-31,156,62,4,214,0
85910,P0128,W05,2026-03-31,119,12,2,129,0
85911,P0128,W06,2026-03-31,275,126,5,396,0
85912,P0128,W07,2026-03-31,197,45,9,232,1
85913,P0128,W08,2026-03-31,218,10,3,225,0
85914,P0128,W09,2026-03-31,155,93,4,243,1
85915,P0128,W10,2026-03-31,162,124,11,271,4
85916,P0128,W11,2026-03-31,119,55,9,0,0
85917,P0128,W12,2026-03-31,137,124,3,0,1
85918,P0128,W13,2026-03-31,212,157,8,357,4
85919,P0128,W14,2026-03-31,163,17,1,179,0
85920,P0128,W15,2026-03-31,157,102,9,249,1
85921,P0129,W01,2026-03-31,724,213,10,925,2
85922,P0129,W02,2026-03-31,869,278,64,1081,2
85923,P0129,W03,2026-03-31,375,171,9,535,2
85924,P0129,W04,2026-03-31,1032,182,33,1175,6
85925,P0129,W05,2026-03-31,1063,362,12,1408,5
85926,P0129,W06,2026-03-31,427,216,42,597,4
85927,P0129,W07,2026-03-31,642,372,26,988,0
85928,P0129,W08,2026-03-31,1172,347,23,1486,10
85929,P0129,W09,2026-03-31,508,414,13,901,8
85930,P0129,W10,2026-03-31,530,535,30,1023,12
85931,P0129,W11,2026-03-31,1149,234,10,1367,6
85932,P0129,W12,2026-03-31,975,408,28,1352,3
85933,P0129,W13,2026-03-31,931,86,51,963,3
85934,P0129,W14,2026-03-31,901,302,21,1179,3
85935,P0129,W15,2026-03-31,784,572,40,1311,5
85936,P0130,W01,2026-03-31,163,159,9,306,7
85937,P0130,W02,2026-03-31,346,217,12,547,4
85938,P0130,W03,2026-03-31,238,97,7,327,1
85939,P0130,W04,2026-03-31,253,111,25,338,1
85940,P0130,W05,2026-03-31,154,203,14,342,1
85941,P0130,W06,2026-03-31,191,201,9,376,7
85942,P0130,W07,2026-03-31,379,217,10,584,2
85943,P0130,W08,2026-03-31,307,153,25,432,3
85944,P0130,W09,2026-03-31,337,132,0,467,2
85945,P0130,W10,2026-03-31,270,127,23,372,2
85946,P0130,W11,2026-03-31,165,102,0,264,3
85947,P0130,W12,2026-03-31,319,243,26,531,5
85948,P0130,W13,2026-03-31,210,147,17,338,2
85949,P0130,W14,2026-03-31,159,11,24,145,1
85950,P0130,W15,2026-03-31,223,150,24,346,3
85951,P0131,W01,2026-03-31,747,271,0,1008,10
85952,P0131,W02,2026-03-31,778,317,12,1080,3
85953,P0131,W03,2026-03-31,980,325,0,1296,9
85954,P0131,W04,2026-03-31,506,501,63,941,3
85955,P0131,W05,2026-03-31,915,131,86,959,1
85956,P0131,W06,2026-03-31,554,433,1,983,3
85957,P0131,W07,2026-03-31,656,335,24,960,7
85958,P0131,W08,2026-03-31,615,429,48,993,3
85959,P0131,W09,2026-03-31,677,327,68,929,7
85960,P0131,W10,2026-03-31,745,161,25,877,4
85961,P0131,W11,2026-03-31,565,273,45,787,6
85962,P0131,W12,2026-03-31,1157,227,8,1372,4
85963,P0131,W13,2026-03-31,964,369,32,1295,6
85964,P0131,W14,2026-03-31,710,290,12,984,4
85965,P0131,W15,2026-03-31,1035,261,17,1276,3
85966,P0132,W01,2026-03-31,152,156,6,300,2
85967,P0132,W02,2026-03-31,363,80,19,423,1
85968,P0132,W03,2026-03-31,235,165,11,387,2
85969,P0132,W04,2026-03-31,341,136,18,457,2
85970,P0132,W05,2026-03-31,543,166,7,701,1
85971,P0132,W06,2026-03-31,455,117,10,559,3
85972,P0132,W07,2026-03-31,141,114,23,230,2
85973,P0132,W08,2026-03-31,227,171,15,382,1
85974,P0132,W09,2026-03-31,322,174,19,473,4
85975,P0132,W10,2026-03-31,437,139,7,565,4
85976,P0132,W11,2026-03-31,203,115,16,301,1
85977,P0132,W12,2026-03-31,156,143,9,280,10
85978,P0132,W13,2026-03-31,99,118,13,200,4
85979,P0132,W14,2026-03-31,395,165,24,534,2
85980,P0132,W15,2026-03-31,374,236,23,582,5
85981,P0133,W01,2026-03-31,176,62,15,222,1
85982,P0133,W02,2026-03-31,174,148,7,314,1
85983,P0133,W03,2026-03-31,144,82,2,221,3
85984,P0133,W04,2026-03-31,293,104,3,392,2
85985,P0133,W05,2026-03-31,102,113,4,208,3
85986,P0133,W06,2026-03-31,173,105,0,278,0
85987,P0133,W07,2026-03-31,196,81,9,267,1
85988,P0133,W08,2026-03-31,101,67,11,155,2
85989,P0133,W09,2026-03-31,294,60,0,354,0
85990,P0133,W10,2026-03-31,219,64,0,281,2
85991,P0133,W11,2026-03-31,89,99,10,177,1
85992,P0133,W12,2026-03-31,284,54,12,326,0
85993,P0133,W13,2026-03-31,256,149,6,398,1
85994,P0133,W14,2026-03-31,236,7,9,234,0
85995,P0133,W15,2026-03-31,163,149,12,293,7
85996,P0134,W01,2026-03-31,109,28,8,129,0
85997,P0134,W02,2026-03-31,120,44,4,160,0
85998,P0134,W03,2026-03-31,117,44,2,0,1
85999,P0134,W04,2026-03-31,102,68,0,170,0
86000,P0134,W05,2026-03-31,112,38,1,149,0
86001,P0134,W06,2026-03-31,72,45,4,111,2
86002,P0134,W07,2026-03-31,92,0,4,88,0
86003,P0134,W08,2026-03-31,117,12,0,129,0
86004,P0134,W09,2026-03-31,82,52,4,130,0
86005,P0134,W10,2026-03-31,116,55,8,163,0
86006,P0134,W11,2026-03-31,109,28,6,131,0
86007,P0134,W12,2026-03-31,108,21,4,125,0
86008,P0134,W13,2026-03-31,60,32,4,88,0
86009,P0134,W14,2026-03-31,42,8,5,45,0
86010,P0134,W15,2026-03-31,70,63,0,133,0
86011,P0135,W01,2026-03-31,763,96,71,784,4
86012,P0135,W02,2026-03-31,952,194,36,1105,5
86013,P0135,W03,2026-03-31,728,381,15,1082,12
86014,P0135,W04,2026-03-31,747,0,17,0,0
86015,P0135,W05,2026-03-31,662,138,24,775,1
86016,P0135,W06,2026-03-31,620,168,35,751,2
86017,P0135,W07,2026-03-31,478,127,0,600,5
86018,P0135,W08,2026-03-31,638,252,34,850,6
86019,P0135,W09,2026-03-31,769,318,7,1075,5
86020,P0135,W10,2026-03-31,1059,312,2,1365,4
86021,P0135,W11,2026-03-31,422,483,30,869,6
86022,P0135,W12,2026-03-31,569,119,0,687,1
86023,P0135,W13,2026-03-31,895,314,7,1199,3
86024,P0135,W14,2026-03-31,750,308,13,1037,8
86025,P0135,W15,2026-03-31,829,59,26,860,2
86026,P0136,W01,2026-03-31,80,50,2,126,2
86027,P0136,W02,2026-03-31,168,72,6,234,0
86028,P0136,W03,2026-03-31,121,61,5,176,1
86029,P0136,W04,2026-03-31,127,27,0,153,1
86030,P0136,W05,2026-03-31,64,31,1,93,1
86031,P0136,W06,2026-03-31,80,14,1,93,0
86032,P0136,W07,2026-03-31,72,46,4,114,0
86033,P0136,W08,2026-03-31,45,60,4,98,3
86034,P0136,W09,2026-03-31,115,28,0,143,0
86035,P0136,W10,2026-03-31,44,65,0,108,1
86036,P0136,W11,2026-03-31,117,49,0,165,1
86037,P0136,W12,2026-03-31,121,33,6,147,1
86038,P0136,W13,2026-03-31,11,29,0,40,0
86039,P0136,W14,2026-03-31,99,48,0,146,1
86040,P0136,W15,2026-03-31,92,17,5,0,1
86041,P0137,W01,2026-03-31,353,88,0,440,1
86042,P0137,W02,2026-03-31,605,33,0,638,0
86043,P0137,W03,2026-03-31,433,161,23,568,3
86044,P0137,W04,2026-03-31,439,268,7,698,2
86045,P0137,W05,2026-03-31,358,154,9,501,2
86046,P0137,W06,2026-03-31,557,255,36,773,3
86047,P0137,W07,2026-03-31,465,306,22,748,1
86048,P0137,W08,2026-03-31,377,269,12,633,1
86049,P0137,W09,2026-03-31,459,173,24,607,1
86050,P0137,W10,2026-03-31,494,232,0,722,4
86051,P0137,W11,2026-03-31,336,122,0,0,2
86052,P0137,W12,2026-03-31,357,358,0,714,1
86053,P0137,W13,2026-03-31,184,122,19,286,1
86054,P0137,W14,2026-03-31,402,265,26,635,6
86055,P0137,W15,2026-03-31,515,170,15,667,3
86056,P0138,W01,2026-03-31,382,277,4,651,4
86057,P0138,W02,2026-03-31,597,146,0,736,7
86058,P0138,W03,2026-03-31,387,328,0,710,5
86059,P0138,W04,2026-03-31,417,229,0,644,2
86060,P0138,W05,2026-03-31,511,164,4,669,2
86061,P0138,W06,2026-03-31,270,259,16,511,2
86062,P0138,W07,2026-03-31,220,201,16,404,1
86063,P0138,W08,2026-03-31,454,225,30,648,1
86064,P0138,W09,2026-03-31,455,90,32,513,0
86065,P0138,W10,2026-03-31,393,234,0,623,4
86066,P0138,W11,2026-03-31,329,156,6,1423,3
86067,P0138,W12,2026-03-31,246,153,24,367,8
86068,P0138,W13,2026-03-31,512,298,13,789,8
86069,P0138,W14,2026-03-31,624,0,0,624,0
86070,P0138,W15,2026-03-31,574,16,27,563,0
86071,P0139,W01,2026-03-31,134,127,32,225,4
86072,P0139,W02,2026-03-31,420,257,6,666,5
86073,P0139,W03,2026-03-31,529,137,0,658,8
86074,P0139,W04,2026-03-31,545,417,0,960,2
86075,P0139,W05,2026-03-31,325,29,2,352,0
86076,P0139,W06,2026-03-31,589,107,14,682,0
86077,P0139,W07,2026-03-31,292,267,9,547,3
86078,P0139,W08,2026-03-31,271,28,30,269,0
86079,P0139,W09,2026-03-31,573,123,0,696,0
86080,P0139,W10,2026-03-31,362,408,11,756,3
86081,P0139,W11,2026-03-31,724,300,28,990,6
86082,P0139,W12,2026-03-31,430,0,9,421,0
86083,P0139,W13,2026-03-31,246,149,9,385,1
86084,P0139,W14,2026-03-31,607,197,2,799,3
86085,P0139,W15,2026-03-31,754,255,4,1003,2
86086,P0140,W01,2026-03-31,939,186,2,1123,0
86087,P0140,W02,2026-03-31,672,415,0,0,12
86088,P0140,W03,2026-03-31,668,198,0,858,8
86089,P0140,W04,2026-03-31,454,128,34,546,2
86090,P0140,W05,2026-03-31,674,363,40,2149,2
86091,P0140,W06,2026-03-31,948,534,0,1475,7
86092,P0140,W07,2026-03-31,447,356,0,792,11
86093,P0140,W08,2026-03-31,700,336,28,1004,4
86094,P0140,W09,2026-03-31,596,342,22,3298,4
86095,P0140,W10,2026-03-31,974,356,27,1301,2
86096,P0140,W11,2026-03-31,461,155,14,599,3
86097,P0140,W12,2026-03-31,529,258,53,733,1
86098,P0140,W13,2026-03-31,483,168,24,626,1
86099,P0140,W14,2026-03-31,465,297,64,693,5
86100,P0140,W15,2026-03-31,712,76,0,787,1
86101,P0141,W01,2026-03-31,952,313,40,1218,7
86102,P0141,W02,2026-03-31,410,246,31,619,6
86103,P0141,W03,2026-03-31,832,434,13,1249,4
86104,P0141,W04,2026-03-31,973,303,30,1239,7
86105,P0141,W05,2026-03-31,523,64,18,567,2
86106,P0141,W06,2026-03-31,768,392,43,1112,5
86107,P0141,W07,2026-03-31,818,255,29,1034,10
86108,P0141,W08,2026-03-31,711,513,34,2183,6
86109,P0141,W09,2026-03-31,972,241,40,1170,3
