order_id,order_date,product_id,warehouse_id,supplier_id,quantity,unit_price,order_status,shipping_method,promised_date,delivery_date
O074725,2026-06-28,P0104,W11,S031,3,229.29,Delivered,Standard,2026-07-06,2026-07-05
O074726,2026-06-28,P0048,W08,S023,2,286.46,Delivered,Standard,2026-07-06,2026-07-12
O074727,2026-06-28,P0363,W11,S003,2,165.26,Delivered,Standard,2026-07-03,2026-07-01
O074728,2026-06-28,P0107,W14,S004,4,80.51,Delivered,Standard,2026-07-03,2026-07-08
O074729,2026-06-28,P0220,W15,S021,1,152.38,Delivered,Standard,2026-07-04,2026-07-03
O074730,2026-06-28,P0206,W09,S010,1,168.38,Delivered,Same Day,2026-06-29,2026-07-02
O074731,2026-06-28,P0225,W03,S017,2,152.85,Delivered,Standard,2026-07-02,2026-07-02
O074732,2026-06-28,P0395,W11,S039,4,252.6,Delivered,Standard,2026-07-04,2026-07-04
O074733,2026-06-28,P0265,W09,S021,3,254.2,Delivered,Standard,2026-07-06,2026-07-04
O074734,2026-06-28,P0074,W06,S031,5,245.47,Delivered,Standard,2026-07-02,2026-06-30
O074735,2026-06-28,P0061,W01,S003,1,269.33,Delivered,Express,2026-06-30,2026-06-29
O074736,2026-06-28,P0338,W09,S039,3,210.59,Delivered,Standard,2026-07-05,2026-07-07
O074737,2026-06-28,P0153,W04,S026,3,221.84,Delivered,Standard,2026-07-05,2026-07-10
O074738,2026-06-28,P0335,W05,S001,7,183.32,Delivered,Standard,2026-07-05,2026-07-04
O074739,2026-06-28,P0260,W03,S011,3,277.6,Delivered,Standard,2026-07-06,2026-07-04
O074740,2026-06-28,P0369,W05,S014,2,234.57,Delivered,Standard,2026-07-05,2026-07-05
O074741,2026-06-28,P0276,W15,S010,3,305.02,Delivered,Standard,2026-07-05,2026-07-03
O074742,2026-06-28,P0039,W03,S019,2,54.4,Delivered,Standard,2026-07-03,2026-07-01
O074743,2026-06-28,P0186,W02,S038,2,174.48,Delivered,Express,2026-07-01,2026-06-29
O074744,2026-06-28,P0239,W09,S018,1,321.91,Cancelled,Standard,2026-07-05,
O074745,2026-06-28,P0041,W15,S031,3,258.54,Delivered,Standard,2026-07-03,2026-07-03
O074746,2026-06-28,P0013,W07,S010,1,276.24,Delivered,Express,2026-06-30,2026-06-29
O074747,2026-06-28,P0398,W02,S001,2,267.52,Delivered,Standard,2026-07-02,2026-07-01
O074748,2026-06-28,P0211,W12,S004,2,83.54,Delivered,Express,2026-06-30,2026-06-29
O074749,2026-06-28,P0151,W03,S005,3,89.31,Delivered,Express,2026-07-02,2026-07-02
O074750,2026-06-28,P0042,W10,S018,4,341.05,Delivered,Standard,2026-07-06,2026-07-04
O074751,2026-06-28,P0109,W14,S029,3,102.8,Delivered,Standard,2026-07-02,2026-06-30
O074752,2026-06-28,P0022,W10,S009,2,274.29,Delivered,Standard,2026-07-03,2026-07-03
O074753,2026-06-28,P0314,W02,S011,3,278.93,Delivered,Express,2026-06-30,2026-06-29
O074754,2026-06-28,P0080,W10,S009,4,206.58,Delivered,Standard,2026-07-03,2026-07-01
O074755,2026-06-28,P0083,W05,S003,1,135.0,Delivered,Standard,2026-07-04,2026-07-10
O074756,2026-06-28,P0223,W10,S004,1,52.73,Delivered,Standard,2026-07-05,2026-07-05
O074757,2026-06-28,P0274,W11,S021,3,95.95,Delivered,Standard,2026-07-05,2026-07-04
O074758,2026-06-28,P0243,W04,S032,3,88.48,Delivered,Standard,2026-07-05,2026-07-04
O074759,2026-06-28,P0198,W01,S015,1,61.58,Delivered,Express,2026-07-01,2026-06-30
O074760,2026-06-28,P0333,W15,S032,2,165.14,Delivered,Standard,2026-07-06,2026-07-04
O074761,2026-06-28,P0353,W02,S023,2,291.03,Delivered,Standard,2026-07-04,2026-07-02
O074762,2026-06-28,P0001,W11,S031,2,79.08,Delivered,Express,2026-07-01,2026-06-29
O074763,2026-06-28,P0172,W09,S039,3,225.41,Delivered,Standard,2026-07-02,2026-07-07
O074764,2026-06-28,P0135,W01,S027,4,317.32,Delivered,Standard,2026-07-04,2026-07-02
O074765,2026-06-28,P0210,W02,S009,2,146.28,Delivered,Standard,2026-07-06,2026-07-08
O074766,2026-06-28,P0135,W12,S036,4,317.32,Delivered,Standard,2026-07-05,2026-07-05
O074767,2026-06-28,P0068,W15,S003,1,204.86,Delivered,Standard,2026-07-04,2026-07-04
O074768,2026-06-28,P0322,W05,S013,4,210.53,Delivered,Standard,2026-07-02,2026-07-03
O074769,2026-06-28,P0101,W13,S030,3,166.71,Delivered,Standard,2026-07-03,2026-07-03
O074770,2026-06-28,P0112,W03,S013,2,330.68,Delivered,Standard,2026-07-02,2026-06-30
O074771,2026-06-28,P0169,W03,S014,4,134.08,Delivered,Standard,2026-07-06,2026-07-06
O074772,2026-06-28,P0191,W03,S002,2,354.13,Delivered,Same Day,2026-06-29,2026-06-29
O074773,2026-06-28,P0064,W15,S019,4,210.26,Delivered,Express,2026-07-02,2026-07-08
O074774,2026-06-29,P0182,W01,S023,4,25.32,Delivered,Standard,2026-07-04,2026-07-02
O074775,2026-06-29,P0343,W08,S011,3,98.0,Delivered,Standard,2026-07-06,2026-07-07
O074776,2026-06-29,P0274,W10,S025,2,95.95,Delivered,Standard,2026-07-07,2026-07-05
O074777,2026-06-29,P0120,W01,S009,1,155.1,Delivered,Standard,2026-07-03,2026-07-01
O074778,2026-06-29,P0023,W15,S017,1,152.46,Delivered,Standard,2026-07-04,2026-07-03
O074779,2026-06-29,P0344,W03,S010,4,360.6,Delivered,Standard,2026-07-04,2026-07-06
O074780,2026-06-29,P0315,W04,S005,1,260.04,Delivered,Standard,2026-07-07,2026-07-06
O074781,2026-06-29,P0001,W13,S025,2,79.08,Delivered,Standard,2026-07-03,2026-07-01
O074782,2026-06-29,P0331,W03,S023,1,224.12,Delivered,Express,2026-07-01,2026-06-30
O074783,2026-06-29,P0122,W07,S024,1,157.12,Delivered,Express,2026-07-02,2026-07-01
O074784,2026-06-29,P0168,W07,S034,1,17.0,Delivered,Express,2026-07-01,2026-07-01
O074785,2026-06-29,P0313,W13,S019,4,211.57,Delivered,Express,2026-07-02,2026-07-01
O074786,2026-06-29,P0025,W07,S017,1,349.81,Delivered,Express,2026-07-02,2026-07-01
O074787,2026-06-29,P0053,W01,S023,2,49.75,Returned,Standard,2026-07-06,2026-07-06
O074788,2026-06-29,P0027,W01,S010,5,151.89,Delivered,Standard,2026-07-03,2026-07-03
O074789,2026-06-29,P0252,W07,S004,6,151.75,Delivered,Standard,2026-07-05,2026-07-03
O074790,2026-06-29,P0181,W06,S017,3,283.91,Delivered,Standard,2026-07-06,2026-07-06
O074791,2026-06-29,P0312,W02,S019,3,249.47,Delivered,Express,2026-07-03,2026-07-03
O074792,2026-06-29,P0252,W03,S035,3,151.75,Delivered,Standard,2026-07-03,2026-07-01
O074793,2026-06-29,P0165,W04,S026,2,253.11,Delivered,Standard,2026-07-07,2026-07-05
O074794,2026-06-29,P0319,W06,S022,4,294.78,Delivered,Unknown,2026-07-04,2026-07-06
O074795,2026-06-29,P0258,W05,S006,2,318.65,Delivered,Express,2026-07-01,2026-07-01
O074796,2026-06-29,P0086,W03,S005,4,286.45,Delivered,Standard,2026-07-06,2026-07-05
O074797,2026-06-29,P0189,W14,S016,1,253.29,Returned,Express,2026-07-03,2026-07-02
O074798,2026-06-29,P0247,W11,S028,1,120.55,Delivered,Express,2026-07-01,2026-06-30
O074799,2026-06-29,P0349,W01,S011,3,330.66,Delivered,Standard,2026-07-05,2026-07-03
O074800,2026-06-29,P0016,W02,S033,2,152.36,Delivered,Standard,2026-07-05,2026-07-03
O074801,2026-06-29,P0023,W13,S013,1,152.46,Delivered,Standard,2026-07-03,2026-07-03
O074802,2026-06-29,P0044,W15,S005,4,84.64,Delivered,Express,2026-07-03,2026-07-03
O074803,2026-06-29,P0286,W10,S033,5,309.74,Delivered,Standard,2026-07-03,2026-07-03
O074804,2026-06-29,P0358,W13,S027,3,10.09,Delivered,Standard,2026-07-03,2026-07-02
O074805,2026-06-29,P0305,W04,S015,2,144.32,Delivered,Same Day,2026-06-30,2026-06-30
O074806,2026-06-29,P0082,W12,S023,3,263.71,Returned,Standard,2026-07-05,2026-07-03
O074807,2026-06-29,P0379,W08,S023,3,164.45,Delivered,Standard,2026-07-03,2026-07-02
O074808,2026-06-29,P0366,W11,S029,2,177.92,Delivered,Standard,2026-07-07,2026-07-06
O074809,2026-06-29,P0302,W15,S008,3,101.54,Delivered,Standard,2026-07-06,2026-07-11
O074810,2026-06-29,P0032,W10,S026,2,257.01,Delivered,Express,2026-07-01,2026-07-02
O074811,2026-06-29,P0175,W12,S002,3,251.95,Delivered,Standard,2026-07-03,2026-07-09
O074812,2026-06-29,P0152,W10,S006,2,338.06,Returned,Standard,2026-07-04,2026-07-04
O074813,2026-06-29,P0316,W09,S005,1,170.69,Delivered,Standard,2026-07-04,2026-07-03
O074814,2026-06-29,P0222,W05,S018,2,124.07,Delivered,Standard,2026-07-04,2026-07-03
O074815,2026-06-29,P0176,W08,S016,1,262.83,Delivered,Standard,2026-07-06,2026-07-05
O074816,2026-06-29,P0263,W02,S039,2,226.58,Delivered,Same Day,2026-06-30,2026-06-30
O074817,2026-06-29,P0154,W11,S021,4,262.96,Delivered,Express,2026-07-01,2026-07-01
O074818,2026-06-29,P0326,W13,S029,2,295.93,Delivered,Express,2026-07-02,2026-06-30
O074819,2026-06-29,P0151,W02,S026,3,89.31,Delivered,Express,2026-07-02,2026-07-03
O074820,2026-06-29,P0300,W01,S034,3,146.26,Delivered,Standard,2026-07-03,2026-07-01
O074821,2026-06-29,P0059,W01,S019,1,285.83,Delivered,Standard,2026-07-03,2026-07-01
O074822,2026-06-29,P0257,W09,S007,2,31.87,Delivered,Standard,2026-07-05,2026-07-03
O074823,2026-06-29,P0381,W07,S002,1,246.75,Delivered,Standard,2026-07-04,2026-07-09
O074824,2026-06-29,P0344,W12,S027,2,360.6,Delivered,Same Day,2026-06-30,2026-06-30
O074825,2026-06-29,P0382,W15,S018,1,120.09,Delivered,Standard,2026-07-04,2026-07-09
O074826,2026-06-29,P0271,W10,S026,5,171.17,Delivered,Standard,2026-07-04,2026-07-02
O074827,2026-06-29,P0084,W01,S040,3,196.09,Delivered,Standard,2026-07-05,2026-07-04
O074828,2026-06-29,P0349,W02,S002,2,330.66,Delivered,Standard,2026-07-05,2026-07-04
O074829,2026-06-29,P0148,W07,S019,1,271.75,Delivered,Standard,2026-07-04,2026-07-03
O074830,2026-06-29,P0395,W08,S015,2,252.6,Delivered,Express,2026-07-01,2026-06-30
O074831,2026-06-29,P0083,W07,S032,1,135.0,Delivered,Standard,2026-07-07,2026-07-05
O074832,2026-06-29,P0012,W13,S016,4,271.25,Delivered,Express,2026-07-02,2026-07-02
O074833,2026-06-29,P0291,W14,S001,2,42.62,Delivered,Standard,2026-07-04,2026-07-03
O074834,2026-06-29,P0092,W14,S016,4,182.49,Delivered,Standard,2026-07-07,2026-07-06
O074835,2026-06-29,P0088,W13,S032,4,123.65,Delivered,Standard,2026-07-06,2026-07-06
O074836,2026-06-29,P0324,W15,S001,4,260.77,Delivered,Standard,2026-07-06,2026-07-04
O074837,2026-06-29,P0292,W01,S026,2,74.04,Delivered,Standard,2026-07-06,2026-07-06
O074838,2026-06-29,P0294,W06,S008,2,123.34,Returned,Express,2026-07-02,2026-07-01
O074839,2026-06-29,P0237,W15,S033,3,100.89,Delivered,Express,2026-07-02,2026-06-30
O074840,2026-06-29,P0284,W02,S004,7,354.88,Delivered,Express,2026-07-01,2026-06-30
O074841,2026-06-29,P0043,W13,S039,3,154.96,Delivered,Same Day,2026-06-30,2026-06-30
O074842,2026-06-29,P0239,W02,S038,1,321.91,Delivered,Standard,2026-07-07,2026-07-07
O074843,2026-06-29,P0276,W12,S001,3,305.02,Delivered,Standard,2026-07-07,2026-07-05
O074844,2026-06-29,P0084,W08,S004,4,196.09,Delivered,Standard,2026-07-05,2026-07-08
O074845,2026-06-29,P0113,W11,S034,3,218.66,Delivered,Express,2026-07-01,2026-07-01
O074846,2026-06-29,P0341,W01,S011,2,33.39,Delivered,Standard,2026-07-04,2026-07-04
O074847,2026-06-29,P0378,W06,S022,1,13.5,Delivered,Same Day,2026-06-30,2026-07-01
O074848,2026-06-29,P0089,W08,S029,4,79.58,Delivered,Standard,2026-07-06,2026-07-06
O074849,2026-06-29,P0387,W08,S020,2,25.79,Delivered,Standard,2026-07-07,2026-07-06
O074850,2026-06-29,P0174,W11,S013,2,235.9,Delivered,Standard,2026-07-06,2026-07-12
O074851,2026-06-29,P0284,W05,S010,1,354.88,Delivered,Express,2026-07-03,2026-07-01
O074852,2026-06-29,P0301,W15,S030,5,252.48,Delivered,Standard,2026-07-03,2026-07-02
O074853,2026-06-29,P0227,W08,S011,5,184.09,Delivered,Standard,2026-07-04,2026-07-04
O074854,2026-06-29,P0382,W11,S021,6,120.09,Delivered,Standard,2026-07-03,2026-07-01
O074855,2026-06-29,P0388,W10,S038,1,149.71,Delivered,Standard,2026-07-04,2026-07-04
O074856,2026-06-29,P0375,W15,S022,2,55.77,Delivered,Same Day,2026-06-30,2026-06-30
O074857,2026-06-29,P0321,W11,S012,1,308.06,Delivered,Standard,2026-07-03,2026-07-01
O074858,2026-06-29,P0202,W04,S038,1,252.35,Delivered,Standard,2026-07-06,2026-07-08
O074859,2026-06-29,P0310,W02,S002,1,193.43,Delivered,Standard,2026-07-07,2026-07-06
O074860,2026-06-29,P0373,W11,S019,6,347.29,Delivered,Standard,2026-07-05,2026-07-04
O074861,2026-06-29,P0332,W08,S018,4,271.79,Delivered,Standard,2026-07-03,2026-07-03
O074862,2026-06-29,P0369,W06,S003,4,234.57,Delivered,Standard,2026-07-04,2026-07-03
O074863,2026-06-29,P0190,W06,S033,2,231.35,Delivered,Express,2026-07-03,2026-07-01
O074864,2026-06-29,P0282,W08,S028,3,154.36,Delivered,Standard,2026-07-06,2026-07-04
O074865,2026-06-29,P0179,W07,S036,4,84.97,Delivered,Standard,2026-07-04,2026-07-10
O074866,2026-06-29,P0378,W12,S003,2,13.5,Cancelled,Express,2026-07-03,
O074867,2026-06-29,P0322,W08,S037,3,210.53,Delivered,Standard,2026-07-05,2026-07-11
O074868,2026-06-29,P0146,W08,S039,4,91.59,Delivered,Standard,2026-07-06,2026-07-04
O074869,2026-06-29,P0263,W11,S024,1,226.58,Delivered,Standard,2026-07-03,2026-07-01
O074870,2026-06-29,P0043,W04,S035,5,154.96,Delivered,Standard,2026-07-03,2026-07-01
O074871,2026-06-29,P0348,W13,S003,2,80.4,Delivered,Standard,2026-07-04,2026-07-03
O074872,2026-06-29,P0164,W10,S025,1,34.55,Delivered,Standard,2026-07-06,2026-07-06
O074873,2026-06-29,P0132,W05,S040,1,54.02,Delivered,Standard,2026-07-05,2026-07-03
O074874,2026-06-29,P0165,W06,S019,1,253.11,Delivered,Standard,2026-07-03,2026-07-03
O074875,2026-06-29,P0224,W05,S002,2,304.76,Delivered,Express,2026-07-02,2026-07-02
O074876,2026-06-29,P0075,W09,S031,1,354.1,Delivered,Same Day,2026-06-30,2026-06-30
O074877,2026-06-29,P0072,W04,S002,3,217.49,Delivered,Standard,2026-07-03,2026-07-03
O074878,2026-06-29,P0336,W01,S007,4,220.89,Delivered,Standard,2026-07-06,2026-07-12
O074879,2026-06-30,P0145,W13,S005,1,351.94,Delivered,Standard,2026-07-08,2026-07-07
O074880,2026-06-30,P0150,W14,S039,4,35.78,Delivered,Standard,2026-07-08,2026-07-09
O074881,2026-06-30,P0220,W02,S036,1,152.38,Delivered,Express,2026-07-03,2026-07-03
O074882,2026-06-30,P0304,W04,S006,2,292.41,Delivered,Same Day,2026-07-01,2026-07-01
O074883,2026-06-30,P0253,W14,S025,3,235.28,Delivered,Express,2026-07-04,2026-07-04
O074884,2026-06-30,P0200,W02,S039,3,45.55,Delivered,Express,2026-07-04,2026-07-03
O074885,2026-06-30,P0121,W02,S005,1,25.96,Cancelled,Standard,2026-07-06,
O074886,2026-06-30,P0316,W15,S002,2,170.69,Delivered,Express,2026-07-03,2026-07-01
O074887,2026-06-30,P0002,W10,S030,1,13.28,Delivered,Standard,2026-07-07,2026-07-07
O074888,2026-06-30,P0234,W06,S028,4,171.91,Delivered,Express,2026-07-03,2026-07-02
O074889,2026-06-30,P0250,W08,S006,3,354.95,Delivered,Standard,2026-07-08,2026-07-11
O074890,2026-06-30,P0357,W12,S007,3,309.9,Delivered,Express,2026-07-02,2026-07-02
O074891,2026-06-30,P0283,W14,S038,3,375.14,Delivered,Same Day,2026-07-01,2026-07-01
O074892,2026-06-30,P0256,W10,S034,7,107.79,Delivered,Express,2026-07-02,2026-07-02
O074893,2026-06-30,P0017,W05,S020,1,270.01,Delivered,Standard,2026-07-05,2026-07-05
O074894,2026-06-30,P0219,W13,S025,1,353.4,Delivered,Standard,2026-07-07,2026-07-07
O074895,2026-06-30,P0134,W01,S029,1,191.27,Cancelled,Standard,2026-07-08,
O074896,2026-06-30,P0372,W04,S007,1,361.1,Delivered,Standard,2026-07-05,2026-07-10
O074897,2026-06-30,P0006,W06,S011,5,122.99,Delivered,Standard,2026-07-04,2026-07-06
O074898,2026-06-30,P0351,W15,S038,2,21.35,Delivered,Standard,2026-07-07,2026-07-13
O074899,2026-06-30,P0285,W06,S024,1,167.2,Delivered,Express,2026-07-02,2026-07-01
O074900,2026-06-30,P0268,W01,S018,1,189.26,Delivered,Standard,2026-07-06,2026-07-13
O074901,2026-06-30,P0063,W10,S025,2,181.98,Delivered,Express,2026-07-03,2026-07-01
O074902,2026-06-30,P0241,W05,S015,3,76.34,Delivered,Standard,2026-07-07,2026-07-07
O074903,2026-06-30,P0200,W13,S014,3,45.55,Delivered,Standard,2026-07-06,2026-07-05
O074904,2026-06-30,P0029,W11,S037,1,7.23,Delivered,Standard,2026-07-08,2026-07-07
O074905,2026-06-30,P0160,W12,S008,1,224.78,Delivered,Same Day,2026-07-01,2026-07-01
O074906,2026-06-30,P0138,W15,S027,3,159.49,Delivered,Standard,2026-07-06,2026-07-05
O074907,2026-06-30,P0276,W02,S036,4,305.02,Delivered,Standard,2026-07-08,2026-07-07
O074908,2026-06-30,P0376,W07,S015,3,298.16,Delivered,Standard,2026-07-05,2026-07-03
O074909,2026-06-30,P0040,W11,S027,5,24.9,Delivered,Express,2026-07-02,2026-07-01
O074910,2026-06-30,P0160,W09,S019,2,224.78,Delivered,Standard,2026-07-07,2026-07-05
O074911,2026-06-30,P0298,W08,S013,1,185.4,Delivered,Standard,2026-07-04,2026-07-03
O074912,2026-06-30,P0065,W15,S031,6,30.26,Cancelled,Standard,2026-07-08,
O074913,2026-06-30,P0129,W13,S034,3,107.47,Delivered,Standard,2026-07-05,2026-07-06
O074914,2026-06-30,P0081,W11,S011,2,137.5,Delivered,Standard,2026-07-08,2026-07-06
O074915,2026-06-30,P0035,W13,S037,2,47.65,Delivered,Standard,2026-07-08,2026-07-08
O074916,2026-06-30,P0109,W13,S019,1,102.8,Delivered,Standard,2026-07-07,2026-07-06
O074917,2026-06-30,P0029,W04,S017,1,7.23,Delivered,Standard,2026-07-06,2026-07-05
O074918,2026-06-30,P0311,W06,S013,5,6.16,Delivered,Unknown,2026-07-03,2026-07-02
O074919,2026-06-30,P0320,W03,S034,3,195.89,Delivered,Standard,2026-07-08,2026-07-06
O074920,2026-06-30,P0199,W07,S027,4,170.64,Cancelled,Same Day,2026-07-01,
O074921,2026-06-30,P0166,W13,S011,2,175.73,Delivered,Standard,2026-07-04,2026-07-04
O074922,2026-06-30,P0286,W10,S013,3,309.74,Delivered,Standard,2026-07-04,2026-07-03
O074923,2026-06-30,P0032,W07,S013,4,257.01,Delivered,Standard,2026-07-07,2026-07-06
O074924,2026-06-30,P0267,W04,S013,5,42.03,Delivered,Standard,2026-07-05,2026-07-05
O074925,2026-06-30,P0086,W07,S008,2,286.45,Delivered,Standard,2026-07-05,2026-07-06
O074926,2026-06-30,P0060,W05,S017,1,132.96,Delivered,Express,2026-07-02,2026-07-02
O074927,2026-06-30,P0088,W15,S032,4,123.65,Delivered,Standard,2026-07-08,2026-07-07
O074928,2026-06-30,P0083,W12,S002,4,135.0,Delivered,Standard,2026-07-07,2026-07-09
O074929,2026-06-30,P0045,W11,S020,2,376.55,Delivered,Standard,2026-07-07,2026-07-05
O074930,2026-06-30,P0070,W09,S002,3,241.27,Delivered,Unknown,2026-07-05,2026-07-04
O074931,2026-06-30,P0111,W15,S003,3,202.8,Cancelled,Standard,2026-07-05,
O074932,2026-06-30,P0016,W10,S030,2,152.36,Returned,Standard,2026-07-07,2026-07-06
O074933,2026-06-30,P0292,W05,S003,1,74.04,Delivered,Standard,2026-07-06,2026-07-10
O074934,2026-06-30,P0115,W13,S025,1,158.63,Delivered,Standard,2026-07-06,2026-07-04
O074935,2026-06-30,P0030,W03,S024,2,26.48,Delivered,Standard,2026-07-04,2026-07-03
O074936,2026-06-30,P0040,W01,S018,2,24.9,Delivered,Standard,2026-07-05,2026-07-03
O074937,2026-06-30,P0207,W13,S037,1,39.06,Delivered,Express,2026-07-04,2026-07-02
O074938,2026-06-30,P0248,W12,S015,7,248.33,Delivered,Standard,2026-07-04,2026-07-04
O074939,2026-06-30,P0065,W04,S010,4,30.26,Delivered,Same Day,2026-07-01,2026-07-01
O074940,2026-06-30,P0240,W01,S018,4,269.59,Delivered,Standard,2026-07-04,2026-07-04
O074941,2026-06-30,P0148,W08,S038,3,271.75,Delivered,Express,2026-07-03,2026-07-03
O074942,2026-06-30,P0149,W04,S010,5,141.62,Delivered,Standard,2026-07-07,2026-07-07
O074943,2026-06-30,P0362,W08,S024,4,208.46,Delivered,Express,2026-07-04,2026-07-03
O074944,2026-06-30,P0149,W08,S009,5,141.62,Cancelled,Standard,2026-07-04,
O074945,2026-06-30,P0230,W13,S008,3,141.16,Returned,Standard,2026-07-08,2026-07-06
O074946,2026-06-30,P0344,W05,S001,4,360.6,Delivered,Standard,2026-07-08,2026-07-06
O074947,2026-06-30,P0004,W10,S004,5,240.08,Delivered,Standard,2026-07-07,2026-07-07
O074948,2026-06-30,P0148,W01,S029,2,271.75,Delivered,Standard,2026-07-08,2026-07-08
O074949,2026-06-30,P0268,W15,S007,3,189.26,Delivered,Standard,2026-07-07,2026-07-07
O074950,2026-06-30,P0191,W14,S007,3,354.13,Delivered,Standard,2026-07-06,2026-07-05
O074951,2026-06-30,P0101,W12,S014,3,166.71,Delivered,Standard,2026-07-07,2026-07-07
O074952,2026-06-30,P0097,W02,S037,2,253.45,Delivered,Express,2026-07-04,2026-07-02
O074953,2026-06-30,P0333,W07,S037,1,165.14,Cancelled,Express,2026-07-03,
O074954,2026-06-30,P0216,W05,S037,1,168.96,Delivered,Standard,2026-07-05,2026-07-05
O074955,2026-06-30,P0073,W04,S001,1,361.0,Delivered,Same Day,2026-07-01,2026-07-01
O074956,2026-06-30,P0205,W05,S007,5,210.48,Delivered,Standard,2026-07-05,2026-07-13
O074957,2026-06-30,P0008,W15,S026,1,212.71,Delivered,Express,2026-07-04,2026-07-04
O074958,2026-06-30,P0317,W11,S040,3,109.82,Delivered,Standard,2026-07-04,2026-07-02
O074959,2026-06-30,P0165,W09,S020,1,253.11,Delivered,Standard,2026-07-07,2026-07-05
O074960,2026-06-30,P0358,W05,S012,3,10.09,Returned,Express,2026-07-04,2026-07-02
O074961,2026-06-30,P0016,W01,S035,3,152.36,Delivered,Standard,2026-07-08,2026-07-08
O074962,2026-06-30,P0213,W13,S024,5,48.84,Delivered,Express,2026-07-04,2026-07-02
O074963,2026-06-30,P0003,W05,S004,3,271.52,Delivered,Standard,2026-07-07,2026-07-06
O074964,2026-06-30,P0018,W15,S030,5,143.15,Delivered,Standard,2026-07-04,2026-07-02
O074965,2026-06-30,P0396,W07,S027,1,93.52,Returned,Standard,2026-07-08,2026-07-06
O074966,2026-06-30,P0267,W02,S015,1,42.03,Returned,Standard,2026-07-07,2026-07-06
O074967,2026-06-30,P0160,W15,S025,4,224.78,Delivered,Standard,2026-07-04,2026-07-03
O074968,2026-06-30,P0063,W05,S014,6,181.98,Delivered,Standard,2026-07-06,2026-07-05
O074969,2026-06-30,P0333,W05,S031,2,165.14,Delivered,Standard,2026-07-08,2026-07-08
O074970,2026-06-30,P0145,W12,S009,2,351.94,Cancelled,Standard,2026-07-05,
O074971,2026-06-30,P0181,W15,S028,1,283.91,Delivered,Standard,2026-07-08,2026-07-12
O074972,2026-06-30,P0084,W09,S034,1,196.09,Delivered,Express,2026-07-02,2026-07-02
O074973,2026-06-30,P0151,W04,S023,2,89.31,Delivered,Standard,2026-07-05,2026-07-04
O074974,2026-06-30,P0168,W13,S004,1,17.0,Delivered,Standard,2026-07-06,2026-07-04
O074975,2026-06-30,P0034,W15,S007,2,284.6,Delivered,Standard,2026-07-08,2026-07-12
O074976,2026-06-30,P0274,W12,S024,6,95.95,Delivered,Express,2026-07-02,2026-07-02
O074977,2026-06-30,P0095,W05,S011,2,311.48,Delivered,Standard,2026-07-04,2026-07-04
O074978,2026-06-30,P0392,W13,S020,1,112.98,Delivered,Express,2026-07-03,2026-07-03
O074979,2026-06-30,P0085,W10,S004,4,161.69,Delivered,Standard,2026-07-07,2026-07-05
O074980,2026-06-30,P0064,W08,S012,1,210.26,Delivered,Express,2026-07-04,2026-07-02
O074981,2026-06-30,P0255,W13,S010,2,33.96,Delivered,Standard,2026-07-05,2026-07-03
O074982,2026-06-30,P0337,W02,S025,3,234.81,Delivered,Same Day,2026-07-01,2026-07-01
O074983,2026-06-30,P0095,W12,S038,1,311.48,Delivered,Standard,2026-07-08,2026-07-09
O074984,2026-06-30,P0389,W15,S040,4,144.38,Delivered,Standard,2026-07-05,2026-07-05
O074985,2026-06-30,P0012,W05,S014,2,271.25,Delivered,Express,2026-07-03,2026-07-02
O074986,2026-06-30,P0141,W06,S030,1,150.09,Delivered,Standard,2026-07-06,2026-07-04
